,Year,"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)",Access to electricity (% of population),Renewable energy consumption (% of total final energy consumption),CO2 emissions from gaseous fuel consumption (% of total),CO2 emissions from liquid fuel consumption (kt),Methane emissions in energy sector (thousand metric tons of CO2 equivalent),Energy related methane emissions (% of total),Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),Nitrous oxide emissions in energy sector (% of total),Adjusted savings: mineral depletion (current US$),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: energy depletion (current US$),Adjusted savings: energy depletion (% of GNI),Adjusted savings: natural resources depletion (% of GNI),Mineral rents (% of GDP),Natural gas rents (% of GDP),Oil rents (% of GDP),Total natural resources rents (% of GDP),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports)
59,1960,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,23.3435543214162,14620.329,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
58,1961,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,23.3435543214162,15276.722,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
57,1962,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,23.3435543214162,16772.858,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
56,1963,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,23.3435543214162,19596.448,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
55,1964,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,0.775862068965518,22951.753,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
54,1965,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,0.689838153356328,25316.968,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,7.35252041303192,2.48699364369791,6.58485089882596,1.08757143277369
53,1966,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,0.800662617338486,24565.233,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,6.8760682197005,3.00226366019339,5.81245336487743,1.16072067311719
52,1967,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,1.080879612374208,17088.22,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,7.11262939946044,2.26981065284682,3.70882904532755,2.48151650337131
51,1968,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,0.928594300352226,20073.158,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,7.83662104472288,3.28548792562691,2.90387761215849,0.84840749569423
50,1969,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,1.377769502885868,15104.373,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,8.85903249344957,2.94276728794344,2.97955265002078,0.605968569567931
49,1970,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,1.521812647954008,16604.176,6667.14291824343,32.0881281680436,301.7901212,3.82564818780922,168044.837243553,0.0021063143386609,81802754.6083916,1.02533536763104,1.36381146974743,0.0141167286621648,0.0005428851999727,1.57202827389738,1.92398071272467,9.3901257712366,3.28091832839198,4.77502657395938,0.554521085200596
48,1971,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,1.400159108989658,18514.683,6481.73973474443,31.4302742367327,302.7937679,3.7909525565293,184404.21910367,0.0021602896417146,92886825.2115368,1.08816624332997,1.37495057549614,0.0144310446333881,0.0003523715036824,1.74880151578067,2.04901415126871,7.68238806074006,4.28416356726967,0.846444784307792,0.438633219053624
47,1972,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,1.063676872215036,21323.605,6146.65369889594,30.1250438589671,312.3595433,3.71714949219946,152878.069209621,0.0016561148593288,79539502.4407873,0.861644528720395,1.17130937625689,0.0110553815431804,0.000326913548052,1.56055008773366,1.8813429587071,6.65253509096676,2.59490170400412,6.50916279906681,0.311054982223518
46,1973,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,1.417783942055786,19442.434,6223.41973790125,31.3731032117139,313.2110265,3.79731106617758,186725.022758691,0.0018720272551299,67425348.5389263,0.675978442989016,1.05270612386555,0.012426821067372,0.0004573826094073,1.50062937424272,1.88844675792444,2.6024387428497,2.03430740920201,10.0824845800799,0.174869006903388
45,1974,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,0.617630544637844,20282.177,6861.26014972031,33.0158752639116,327.7632945,3.75170215634858,5422174.29889745,0.0595195112428539,234127412.885775,2.57002973629025,3.09913316339287,0.234924800279568,0.0013470226857027,6.10789222946465,6.80782075234436,2.79047644186375,1.98012341130323,8.4955239566103,0.315279924724457
44,1975,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,0.565970993986558,23138.77,7022.573195826,33.4518160530174,328.4496779,3.63803240017443,7125976.97297611,0.0625733007720585,476333634.351793,4.18269212532893,4.7117177124398,0.245287511493377,0.0026534113655647,7.4472765661639,8.15249671365834,6.92514105551612,1.89853920563711,9.45094538369487,0.523714816609834
43,1976,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,4.23089188901882,26893.778,7468.74469389014,34.5895319851344,340.9129799,3.69945768926715,2649109.41314242,0.0204186300522009,863511364.78959,6.6557156967687,7.00365001584602,0.103076559278884,0.0199503374308995,10.0263511041122,10.4692524149316,5.73466720906423,1.56979569719367,25.0472076632491,1.68805839480066
42,1977,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,11.07883013751694,29596.357,7199.36675619737,33.9821991069324,343.0371743,3.60784032629853,6756967.65214609,0.0483476487097585,1273247602.79269,9.11037775958736,9.66081052774208,0.199392880872747,0.0327785179485625,12.5575581369735,13.2786975297577,2.26629732698157,1.46578600127902,24.2026035627275,2.15555751243931
41,1978,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,15.67018002052048,31154.832,7278.98589410637,34.027627430212,343.4453513,3.48579969102882,1170006.21899513,0.0082693394272087,1588461299.73668,11.226885328686,11.8613981938042,0.0520375064093885,0.0606716694251283,14.4911441636879,15.204764681236,1.49884439812912,1.77438799426532,27.7409245521435,5.09416337379294
40,1979,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,25.7684426229508,33135.012,7113.07103081937,33.6137413323411,354.4972543,3.5347341854319,1272036.62284845,0.0075039451544433,4069611357.41955,24.0072808262332,24.4739976687855,0.0450551388561741,0.138661166380514,29.8218035410393,30.4398717717519,0.809954414419751,1.05665699123663,41.5773415656007,5.03022315675857
39,1980,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,13.61757315392722,38734.521,7021.46699529731,33.7513735443426,364.8640542,2.59503522205882,2813560.24598256,0.0139214960824568,5542209020.59304,27.4228502050071,27.9100781395123,0.0718878490543571,0.240850911425749,32.5722707108118,33.3293124173007,1.08520875921183,1.34164376154112,64.2464096686284,2.4737614276019
38,1981,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,14.37203280103582,42632.542,7280.3627963891,34.4598302483024,383.1069931,2.31247206779699,3724323.2373154,0.0181930950426067,4999784346.00805,24.4236458554626,24.9154360817509,0.0828394747197671,0.133794051857999,28.3268452480613,28.9846969111375,2.99856367694069,1.05477516372765,64.5546847749053,4.15801682171012
37,1982,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,14.45439211106786,47043.943,7458.11697599951,34.2084073754679,392.6817771,2.16712586867038,3429975.9050643,0.0132579017306032,4556515427.44085,17.6123201570583,18.5017217429545,0.06898659917649,0.0216062697882238,20.2414242953343,21.1585071398584,4.09203725981875,0.867327604406369,66.2935070305359,3.8631794807052
36,1983,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,14.7215620784893,47887.353,7781.91257707649,35.2229525560984,409.8249135,2.29251568498923,2650164.08172351,0.0091108472352822,5022209887.6191,17.2655675869941,17.8021667683284,0.0481323801190635,0.168283108222678,20.0558718228068,20.7723742931879,5.68482262799764,1.20380345409079,62.3676556790471,3.16060925002542
35,1984,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,16.77293354012292,52980.816,8345.48283448752,36.5691523830469,428.4611494,2.53607456297283,1783845.19876128,0.0055905556062435,5681486756.0364,17.8057309332751,18.2984493536152,0.0341176824845791,0.180674997490133,20.2794378204168,20.9563970970451,4.49553039117138,1.18941760836038,57.5738616036414,4.29957441682125
34,1985,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,21.5416379903648,51906.385,8838.88358573286,38.1379247834315,440.7700497,2.59366881553313,2516281.52758451,0.007034702202709,6098333115.55559,17.0489497818768,17.2146401956406,0.0388828905246954,0.203909690449638,18.3704973437793,18.7601899940272,3.77855866593497,1.30071245336255,68.142632022779,4.06162276193039
33,1986,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,21.5894560834072,59955.45,8970.76948141785,37.7467084134608,449.581375,2.41660070818579,1712850.17002061,0.0045748243220483,2667002266.0694,7.12325400512145,7.56207015675009,0.0276716699645473,0.197699749415543,7.98343567033258,8.607479802536,3.41369971428022,1.00004136119789,51.2347844967019,5.78686038806745
32,1987,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,26.714376746238,57531.563,9495.94087816495,38.6093900693435,458.80186,2.48497436121307,1597410.09647799,0.0040001492117793,4185123555.63811,10.4801633151038,10.9020900343853,0.0268298370859425,0.157390463230897,12.4081537278453,13.0099479554037,2.77236484351941,1.51710237171615,35.7339384317835,8.11902294170008
31,1988,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,30.9471094710948,55533.048,9653.97241535873,38.9331166962762,480.3878358,2.53764065496241,1389329.36804085,0.0039955736945883,3123840700.63954,8.98385654019562,9.47769704278931,0.0274374307165166,0.183347783259683,11.246766020146,11.9507420547403,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
30,1989,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,34.1394025604552,50806.285,10214.3440456571,39.2430731264968,486.791822,2.54163151676027,1960705.85052057,0.0049958528070245,4479548490.2817,11.4138308372134,11.8630600816047,0.0355532086228649,0.18253399087075,14.1551183243918,14.8176510462973,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
25,1990,98.23558932098581,99.51641082750001,98.83495178222654,8.50246617963276,15.0025155494126,52115.404,6940.0,27.7822257806245,3480.0,22.4371373307544,2633106.67120982,0.006288196325672,5976320018.8922,14.2722184386747,14.7037359082976,0.0459568653565936,0.222490947588494,17.6309075482146,18.3194663007073,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
24,1991,98.23558932098581,99.51641082750001,98.83495178222654,9.05203473343903,16.6879471976731,51884.383,7500.0,27.124773960217,3170.0,19.7384806973848,1756618.42971343,0.0046680043748822,3656769036.36493,9.71742842437916,10.208119567679,0.0365613904643552,0.260969868879611,12.329825161041,13.1236808914584,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
23,1992,89.5953228671999,98.4,93.4,8.71505834230031,17.4768504875406,53175.167,8060.0,26.7507467640226,2860.0,17.9761156505343,2306197.84204075,0.0054819038607529,3868642982.33055,9.19588446147631,9.57914501163308,0.0437768946223071,0.210725179524812,11.6430068887936,12.2829418009151,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
22,1993,92.6236206211839,99.0504684448242,95.3922424316406,8.83928269097144,20.1738908853316,62808.376,8620.0,26.6460587326121,2560.0,15.4496077248039,1476468.18182343,0.0031547635307549,3390512902.30741,7.24449506358037,7.5021716283347,0.0248172589676672,0.279635134400949,9.97763157889947,10.5418040298769,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
21,1994,93.02430012564,99.1348495483398,95.6485366821289,9.82896842016561,23.3435543214162,53134.83,9170.0,26.5412445730825,2250.0,14.4323284156511,3011392.27988401,0.0057785170080791,3095672613.8625,5.9402413196524,6.19611702546657,0.0156121850477517,0.20786931250333,8.21334225395961,8.69200130589188,1.43073582519252,3.17993713588762,39.1675776151717,5.32840006537966
20,1995,92.8796209406177,99.0,95.5,9.00303478997945,28.3357276586481,58151.286,9730.0,26.5484311050477,1940.0,11.2987769365172,1472235.37497109,0.0024340163777338,4075395637.90976,6.73776754522831,7.06108932807047,0.0131293718551858,0.216773609262687,7.87977090986394,8.43769107702052,1.22025039714078,2.7123771564476,37.2504079560839,6.41026692683267
19,1996,93.832819784783,99.2720260620117,96.1543273925781,8.67807588105338,28.6554242017154,53695.881,10280.0,26.4471314638539,1630.0,9.30896630496859,3222696.66295501,0.004734628428034,4932474078.2088,7.24654984121729,7.54698407768285,0.0163292304661311,0.268599717755362,8.76795566653426,9.35560559224419,1.44078855083128,3.09792693091961,47.5909842920212,5.94605150043486
18,1997,94.2331649749959,99.3184967041016,96.4024658203125,8.34474039980954,24.1268564832628,70439.403,10840.0,26.1016132915964,1320.0,7.71028037383178,1491378.46528452,0.0018890719775877,4130523633.1457,5.23197607432991,5.49174051280276,0.0153523678026772,0.278161178107613,6.33708257828165,6.89476937123606,1.80900551340924,2.96483748928543,45.3508405837127,4.96131262789031
17,1998,94.6345349208017,99.3460083007813,96.6465225219727,8.24850218282009,24.0819913974558,82661.514,11390.0,26.7433669875558,1010.0,5.73537762634867,4589641.21015729,0.0053564235493645,2487293952.18441,2.90284126571542,3.23860897554968,0.0402208069833014,0.205709505009424,3.56132765686184,4.14714185347323,4.84783861786082,3.05644929570117,29.5257393353993,5.50338337530886
16,1999,95.0432943655748,99.3530960083008,96.8857345581055,8.55974210179817,27.6008345687625,79603.236,11940.0,25.967812092214,700.0,3.95927601809955,3086284.35259372,0.0033832711113886,3933259586.43215,4.31174901988051,4.46653424657382,0.0271373170183336,0.205993558659394,5.17896702913769,5.56724030700871,6.06550395767599,2.99387047317393,36.9130338926473,4.38505216215119
15,2000,96.353311902117,99.5,97.7,7.8206000328064,36.1078956228956,85389.762,12490.0,25.8111179995867,400.0,2.17155266015201,1538932.33691401,0.0015342375699499,6128977391.70856,6.11027993510713,6.23314900452877,0.0130912613990678,0.441371159106801,7.16153804465908,7.7405358795519,7.58487691222193,2.42479426307705,41.9128863608293,3.8724542503985
14,2001,95.8584523643308,99.3286209106445,97.3451766967773,7.4488000869751,34.713445324374,66486.377,12610.0,26.1292996270203,410.0,2.19134152859433,2750440.32852912,0.0028135730786054,4749500749.59871,4.85851930953681,5.00513115450269,0.0238511839076054,0.65946256864113,5.65886201199407,6.4909434193036,4.92428812378692,2.83918520110679,40.4973736835231,4.55933870538842
13,2002,96.2504471852732,99.3109283447266,97.5630569458008,6.87060022354126,41.5013457022076,57179.531,12730.0,25.6394763343404,420.0,2.16383307573416,1663337.88972087,0.001951315638832,4772038709.33956,5.59823341979465,5.78071338862303,0.0217498737983161,0.65701511249157,6.50277593970505,7.36627696637998,3.97551517938764,3.31182149630683,33.5758472614446,4.58464863148707
12,2003,98.1228511250676,99.7,98.8,7.02710008621216,44.3929411764706,73354.668,12840.0,25.6954172503502,430.0,2.16952573158426,1353628.45214807,0.0016882104698571,5294481970.66887,6.60314126906033,6.87106971522317,0.0190720913894545,0.798257769259226,8.03668246163229,9.12586051064129,5.16802502540454,2.81228706536291,43.0771531636003,3.12730798783112
11,2004,96.5859923186951,99.804283142,97.9692459106445,7.2140998840332,40.4169241011984,75697.881,12960.0,25.6633663366337,440.0,2.09723546234509,1056901.76486489,0.0013450734215666,6539121191.03407,8.3220583093522,8.58207580921818,0.0153400376479419,1.01549152864731,10.2484733050594,11.5442425495122,8.57255289794661,4.00029938862123,43.1044662663056,3.6007091699792
10,2005,99.0979130470796,99.8,99.4,6.18889999389648,42.766824210723,79276.873,13080.0,25.7988165680473,450.0,2.16346153846154,4329073.95969634,0.0048452443549175,9080736565.23633,10.1634640550912,10.3894046432635,0.0486708417396117,1.80997583416994,12.3197466406442,14.4044480705956,13.5031593280445,3.29493623652357,51.2725247920002,2.80682569835647
9,2006,98.7985803812297,99.3590698242188,99.04,5.98339986801147,43.6904848341512,83757.947,13480.0,25.8485139022052,460.0,2.16267042783263,16523737.8462274,0.0153058512613609,11212963950.0173,10.3865093972761,10.6306483813988,0.0612879205347871,2.52476385611146,12.1104694926583,14.9316975090332,16.3478325168947,3.82978531608997,55.4576130325556,2.25748526585406
8,2007,97.8180883192907,99.4155807495117,98.5062561035156,5.83610010147095,44.556172968227,84832.378,13870.0,25.828677839851,470.0,2.18097447795824,56407264.7107074,0.0428577781489248,11961323795.8278,9.08811594106125,9.30556233164619,0.0966121150699539,2.39877365829345,10.5732077093059,13.2487747626976,14.7467782720046,3.50433099631324,52.2165572630629,2.7733100595572
7,2008,99.7243827048053,99.9,99.8,5.94180011749268,44.0885395516074,92481.74,14270.0,26.0639269406393,480.0,2.12577502214349,813207382.70003,0.495320556164669,16742126337.419,10.1975455526435,10.9393114668283,0.693024181698416,2.39089748916378,11.8988203520751,15.2369467237185,10.9308004026138,8.32989497200526,44.4134989739558,6.51213202161133
6,2009,98.348327516904,99.5601959228516,98.8699035644531,5.67220020294189,41.8715913857486,98799.981,14670.0,30.1250438589671,490.0,5.353822672259178,836266186.585844,0.441765329599867,10942499653.7136,5.78047641254595,6.43130470593023,0.619163391303046,2.06548789674706,6.12087581861939,9.01958814071864,9.94186521951348,4.28078185855386,28.4695416170976,7.11480968249377
5,2010,99.2744378402423,99.674110413,99.4463729858398,5.32999992370605,41.7384844783715,94333.575,15070.0,30.1250438589671,500.0,5.353822672259178,182356758.138895,0.0849676674194247,13510852164.7524,6.29527309546332,6.60147003671802,0.214766809909005,1.45149227065676,7.1172767950535,9.00538649413302,13.4491771289829,4.22133210758916,28.6750147338159,6.00964219227707
4,2011,99.3133313321086,99.7177963256836,99.4872512817383,5.29979991912842,46.0080179554586,101069.854,14840.0,30.1250438589671,500.0,5.353822672259178,580037515.968819,0.252256030255205,19063501717.7063,8.2906417838159,8.77823097160419,0.468679487514474,2.2026605623116,9.58088771505573,12.4868996310824,14.8901160279802,5.97630202107177,29.2504498995108,5.75973585996756
3,2012,99.8258394002141,99.532821655,99.7,5.28980016708374,43.7809519325832,97780.555,14610.0,30.1250438589671,500.0,5.353822672259178,912566324.502545,0.334718444122605,19651522775.1782,7.20794418042241,7.75814220406436,0.501480374640733,2.0111485694151,8.20636961437552,10.9344529790011,18.6900767314783,4.99969816541291,30.1290614193428,5.69506850299161
2,2013,99.7920275588865,99.8602828979492,99.8213043212891,5.28299999237061,42.9939761440859,97292.844,14390.0,30.1250438589671,510.0,5.353822672259178,313197432.237772,0.111447055893994,18943812544.5154,6.74089860957462,7.03565688091208,0.284318941953309,1.85410810803816,7.65303741882722,9.97433168467228,13.9359901629122,5.04568753271347,26.0844598183611,4.9733707800142
1,2014,99.7250555432637,99.9,99.8,5.33799982070923,37.7414105700438,118612.782,14160.0,30.1250438589671,510.0,5.353822672259178,183914729.534093,0.0616474642544045,16390581385.2635,5.49405576495509,5.83030580569903,0.182287562652922,1.40262568694329,6.51553588557405,8.37498260788146,13.7497269508131,4.35214221070258,23.355175703658,4.10353461806517
0,2015,99.4495586839221,99.1,99.3,5.11600017547607,37.2737282584643,112114.858,13930.0,30.1250438589671,510.0,5.353822672259178,130855660.57398,0.0404292266021084,8576895336.11871,2.64992162788761,2.91907823047038,0.125986728072919,0.730696581688778,3.09191117158221,4.17882443454279,15.6987875335614,3.0029575556439,17.8768838336528,4.44096156332396
29,2016,200.0,99.9920959472656,100.0,4.91690015792847,40.5633270644555,114876.109,13910.0,30.1250438589671,510.0,5.353822672259178,261492614.38976,0.0797306504832028,6149004174.55538,1.87486787649949,2.12898783797424,0.176063185008931,0.37345403255462,2.33534339866382,3.06112559025876,15.1746785437902,3.02690502158702,13.7657936618764,3.66341698068858
28,2017,200.0,99.9991912841797,100.0,4.85400009155273,23.3435543214162,54166.15766666668,13880.0,30.1250438589671,520.0,5.353822672259178,291669378.79544,0.126173676289854,7917096021.0458,3.42486796056747,3.85944139041528,0.2138442516844,0.721725780304482,4.21318838287073,5.45867324184969,17.3218334618112,4.43215996138172,19.352839320066,3.85875411560827
27,2018,200.0,100.0,100.0,4.74440002441406,23.3435543214162,54166.15766666668,13860.0,30.1250438589671,520.0,5.353822672259178,264894995.647079,0.108816387115584,12234375042.6252,5.0257668609536,5.28530163208714,0.197805842243756,1.190108508073,5.57027592677831,7.10879301097282,17.1604222856893,5.08988450447653,24.5656689578937,3.93887337780913
26,2019,200.0,100.0,100.0,6.87060022354126,23.3435543214162,54166.15766666668,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,3319075.63483802,0.0011363467352903,10836879260.3951,3.71020540750237,3.85992989655083,0.0063353741770266,0.806637055572526,4.01867897043529,4.97845727175021,13.8099361331598,5.08150592467462,26.4904785425181,3.3985836159284
60,2020,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,23.3435543214162,54166.15766666668,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,11.5335764417918,4.9047186638817,17.6177726154943,3.81936023780597
